"s","p","o"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/223","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/these_days"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/223","http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource","http://kgc.knowledge-graph.jp/data/SpeckledBand/Helen"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/223","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/ventilator"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/open","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Action"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/open","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/224","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Thought"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/224","http://kgc.knowledge-graph.jp/ontology/kgc.owl#at_the_same_time","http://kgc.knowledge-graph.jp/data/SpeckledBand/225"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/224","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/open"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/224","http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/224","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/ventilator"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/224","http://kgc.knowledge-graph.jp/ontology/kgc.owl#when","http://kgc.knowledge-graph.jp/data/SpeckledBand/at_the_same_time_as_rope_of_bell_put"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/at_the_same_time_as_rope_of_bell_put","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#AbstractTime"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/at_the_same_time_as_rope_of_bell_put","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#OFobj"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/at_the_same_time_as_rope_of_bell_put","http://kgc.knowledge-graph.jp/ontology/kgc.owl#partOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/at_the_same_time_as_rope"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/at_the_same_time_as_rope_of_bell_put","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/bell_put"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/225","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Statement"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/225","http://kgc.knowledge-graph.jp/ontology/kgc.owl#at_the_same_time","http://kgc.knowledge-graph.jp/data/SpeckledBand/226"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/225","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/open"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/225","http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource","http://kgc.knowledge-graph.jp/data/SpeckledBand/Helen"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/225","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/ventilator"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/225","http://kgc.knowledge-graph.jp/ontology/kgc.owl#when","http://kgc.knowledge-graph.jp/data/SpeckledBand/at_the_same_time_as_rope_of_bell_put"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/beModified","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Action"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/interesting_features","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/228","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/228","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/fake"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/228","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/rope_of_bell"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/229","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/229","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/beDecorated"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/229","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/rope_of_bell"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/231","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/231","http://kgc.knowledge-graph.jp/ontology/kgc.owl#from","http://kgc.knowledge-graph.jp/data/SpeckledBand/garden_of_mansion"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/231","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/notGo"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/231","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/wind"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/231","http://kgc.knowledge-graph.jp/ontology/kgc.owl#to","http://kgc.knowledge-graph.jp/data/SpeckledBand/ventilator"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/fake","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/beDecorated","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Action"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/wind","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/233","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/233","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/wider"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/233","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/than_bedroom_of_sister"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/233","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Roylott"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/234","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/234","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/simple"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/234","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Roylott"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/235","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/235","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/have"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/235","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Roylott"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/235","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/folding_bed"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/236","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/236","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/have"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/236","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Roylott"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/236","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/bookshelf"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/237","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/237","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/have"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/237","http://kgc.knowledge-graph.jp/ontology/kgc.owl#near","http://kgc.knowledge-graph.jp/data/SpeckledBand/bed"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/237","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Roylott"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/237","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/chair"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/238","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/238","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/have"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/238","http://kgc.knowledge-graph.jp/ontology/kgc.owl#near","http://kgc.knowledge-graph.jp/data/SpeckledBand/wall"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/238","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Roylott"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/238","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/chair"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/239","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/239","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/have"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/239","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Roylott"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/239","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/table"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/240","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/240","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/have"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/240","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/bedroom_of_Roylott"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/240","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/safe"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/241","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/241","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/investigate"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/241","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/241","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/242"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/241","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/chair"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/241","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/table"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/241","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/safe"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/wider","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/than_bedroom_of_sister","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#OFobj"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/than_bedroom_of_sister","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Place"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/than_bedroom_of_sister","http://kgc.knowledge-graph.jp/ontology/kgc.owl#partOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/than_bedroom"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/than_bedroom_of_sister","http://kgc.knowledge-graph.jp/ontology/kgc.owl#wholeOf","http://kgc.knowledge-graph.jp/data/SpeckledBand/sister"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/folding_bed","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/bookshelf","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/wall","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/table","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/safe","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/242","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/242","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/hit"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/242","http://kgc.knowledge-graph.jp/ontology/kgc.owl#how","http://kgc.knowledge-graph.jp/data/SpeckledBand/lightly"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/242","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/242","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/244"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/242","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/safe"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/hit","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Action"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/lightly","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/244","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/244","http://kgc.knowledge-graph.jp/ontology/kgc.owl#from","http://kgc.knowledge-graph.jp/data/SpeckledBand/safe"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/244","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/take"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/244","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/244","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/251"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/244","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/245"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/243","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Statement"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/243","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/have"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/243","http://kgc.knowledge-graph.jp/ontology/kgc.owl#infoSource","http://kgc.knowledge-graph.jp/data/SpeckledBand/Helen"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/243","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/safe"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/243","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/private_documents"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/243","http://kgc.knowledge-graph.jp/ontology/kgc.owl#when","http://kgc.knowledge-graph.jp/data/SpeckledBand/some_years_ago"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/some_years_ago","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/private_documents","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Object"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/245","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/245","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasProperty","http://kgc.knowledge-graph.jp/data/SpeckledBand/filledWith"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/245","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/small_dish"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/245","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/milk"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/251","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Situation"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/251","http://kgc.knowledge-graph.jp/ontology/kgc.owl#hasPredicate","http://kgc.knowledge-graph.jp/data/predicate/investigate"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/251","http://kgc.knowledge-graph.jp/ontology/kgc.owl#subject","http://kgc.knowledge-graph.jp/data/SpeckledBand/Holmes"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/251","http://kgc.knowledge-graph.jp/ontology/kgc.owl#then","http://kgc.knowledge-graph.jp/data/SpeckledBand/252"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/251","http://kgc.knowledge-graph.jp/ontology/kgc.owl#what","http://kgc.knowledge-graph.jp/data/SpeckledBand/small_dish"
"http://kgc.knowledge-graph.jp/data/SpeckledBand/filledWith","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://kgc.knowledge-graph.jp/ontology/kgc.owl#Property"
